transaction_id,event_type,date,store_number,item_number,value
288ec1f8-5697-40f3-b60e-a751dba2f6bf,incoming,2018-11-24T15:42:38Z,9,27,28
1b064039-26a1-4dea-978a-45aea2f8c5d1,incoming,2018-10-08T16:04:58Z,9,17,30
a8d1825a-0d18-44af-99ac-a99e8749ef20,sale,2019-05-20T09:53:29Z,5,7,170
daf563e7-4001-4093-90b0-b57fa4fc76c6,sale,2018-11-24T08:08:42Z,10,27,133
9d458e35-4b31-4fc7-9bbf-7235c04e219e,incoming,2019-06-05T11:39:32Z,9,12,184
90e30227-8e08-4b3c-9f4d-7b7961c8c74a,incoming,2019-07-29T22:20:23Z,6,30,73
1495c0cb-ef72-4a2d-8aea-0a5c2aecca82,sale,2019-08-06T23:21:27Z,10,12,36
25c6184d-de8a-4c5f-848e-de6d5fb10858,incoming,2019-08-23T11:28:14Z,5,17,124
5647c0bc-b355-4f04-84d4-df1f193aadd2,incoming,2019-09-21T03:39:20Z,1,24,9
5ce441e9-a81d-4cbe-862b-30db0df9b813,incoming,2019-06-25T07:52:27Z,8,16,68
aef4d94d-7337-4b1e-a6ef-6d0dbf762adf,incoming,2018-10-18T20:50:58Z,10,26,194
e10916da-19b5-435a-bcf5-249b064d8df8,sale,2019-02-10T07:07:26Z,9,16,85
96c3dcf6-4b3d-4d78-ba5f-9ca67eaa8189,incoming,2018-11-27T03:54:59Z,6,28,78
cad09102-e086-491f-bea7-dc2a49f645c4,sale,2019-02-17T08:01:18Z,8,5,172
1ae2fef2-36aa-4810-8619-6f5063213385,incoming,2018-11-20T06:30:46Z,1,1,61
29faf332-4be3-4d26-9e4e-ce812af4cc2c,incoming,2019-04-02T14:16:12Z,3,4,69
2c5bf9c9-9ba0-4087-8402-16f88608f48a,incoming,2019-03-07T03:44:32Z,1,25,21
19c80b22-70ba-4944-b9d5-62963fddc51c,sale,2019-04-17T07:52:46Z,9,8,159
781658c5-9258-43b6-88e3-fe94f5c11607,incoming,2019-02-16T23:07:46Z,7,17,30
d803f5ce-2def-4dc6-b4df-1a05daa7daed,incoming,2018-12-22T03:42:41Z,6,13,9
0f9651ea-6f97-41fd-84fb-714b9dd59d35,sale,2019-07-29T09:09:14Z,3,2,118
111ed5a7-c546-469f-8893-151c837c538e,incoming,2018-10-25T17:52:55Z,2,29,162
7037f84c-e60b-45b7-be87-9a329ace0eac,sale,2019-07-22T18:44:04Z,4,1,45
5266ccec-4f04-4be9-a0ee-67d64e9bb8b8,sale,2018-10-19T01:35:54Z,3,4,156
772658e8-7cdf-474b-9f63-f2f808df4f42,sale,2018-12-14T01:27:28Z,4,9,5
f2d38d85-404b-43f1-a3fe-b1e0f6b3d949,sale,2018-11-29T20:56:29Z,7,18,193
cda76c77-5285-4d92-8d1d-d28caed2e21c,incoming,2018-10-31T03:44:48Z,9,29,25
b8ff815a-922f-4a14-a333-c223be5cb32f,incoming,2019-05-24T16:43:00Z,5,7,99
04dfbf6b-c4b3-41f1-9b8e-9e942e776e59,sale,2019-06-28T12:04:42Z,7,20,147
c6a2c032-26f0-4754-b1a7-f1e2a4583b4f,incoming,2018-10-17T16:55:11Z,7,14,71
d37a7709-c83f-4830-9f4a-3b55edb73478,incoming,2019-07-17T16:28:19Z,1,4,180
e8b7942a-8e00-48d4-8a8f-8d67ff159c15,incoming,2019-08-29T09:35:41Z,8,24,171
5dcaebb6-ac9f-40ea-b7d4-73bc63c79436,incoming,2019-02-08T13:00:20Z,7,30,32
cd0391a2-cf84-4403-95a5-e4bb52a23114,sale,2019-04-22T17:23:13Z,10,22,111
3a539daa-bd1d-45a1-9cdd-8d89b6f219e5,incoming,2018-11-19T23:44:49Z,10,18,94
8f5b270f-46ab-46f7-9726-45f7f19f950e,sale,2019-06-30T11:15:54Z,6,3,19
5e71be74-9eaf-423a-afb2-00414eba339b,incoming,2018-10-19T07:08:28Z,9,1,75
8fd23d3d-18fd-4651-ac9e-7522db27c641,incoming,2019-04-29T18:05:30Z,10,30,66
175453a3-02e1-4884-95bf-e322cf4241b8,incoming,2019-07-18T09:41:08Z,10,9,170
0aee42e8-8b9e-4158-9805-2613076f996d,sale,2019-03-01T12:52:04Z,5,2,148
f02c191a-55c0-4831-8699-a9ea573e1270,sale,2019-03-09T15:22:52Z,1,19,174
029ca604-c351-4349-a6e2-344580b4c85a,incoming,2019-04-11T19:48:19Z,10,20,164
7afbea3e-9179-4420-bdd9-d32e82532cdd,sale,2019-03-16T11:42:30Z,2,10,84
aefcae59-29bc-42e0-bc76-7488b82fbd20,incoming,2019-03-13T20:40:51Z,7,2,80
78066a5a-c1e0-4c8f-a0b2-c9498770f201,sale,2019-04-11T21:26:58Z,4,12,2
9f2e73dd-2c8a-4680-91d0-e2d62eac3bb1,incoming,2019-07-28T09:43:47Z,8,1,122
96e5d909-1cf8-458e-8fa4-68b136db1c51,incoming,2019-01-07T14:13:26Z,10,8,40
2a722b8f-9834-4997-aa64-322e3c90b99a,incoming,2019-08-10T23:32:11Z,9,4,152
e547abd1-7bb8-4956-a7dc-6fa374ae15a6,sale,2019-04-25T04:42:22Z,10,1,74
40d4ca90-800c-4c6a-b766-74ac2c5506b3,sale,2019-01-16T18:23:03Z,2,22,92
0bf72d92-f266-42cb-bbdf-d305204cba33,sale,2019-09-05T10:38:00Z,7,20,43
66babe06-6128-4367-b578-6770374ceb21,incoming,2018-11-08T22:58:19Z,10,27,34
bb66ffb0-2f78-4546-8756-f8bcd74e6543,sale,2019-02-24T17:06:07Z,7,10,89
1422a44a-0b2c-4193-ac04-48d3c4894946,sale,2019-04-13T05:37:51Z,6,14,149
e0df4c14-65b0-40ab-a081-04c5d112867d,sale,2019-08-04T16:31:14Z,6,9,113
d107dce1-5e8e-4a0b-8e7c-710db0d77b25,incoming,2019-04-02T05:37:54Z,9,28,50
67938b86-a0d7-42ee-84b6-570e24202a0c,sale,2018-11-29T05:45:59Z,3,30,153
cc2d9922-2fc4-4de3-966a-744005e026a3,incoming,2019-02-07T00:52:51Z,1,22,6
44c15193-581c-4e7e-8124-fca4293d96e3,incoming,2018-12-31T05:14:29Z,6,21,3
ea2d971a-9a33-4b31-8d63-a376c2599623,incoming,2019-02-05T14:40:58Z,6,27,39
ef811547-b0f7-422e-8948-cd78c7eb28bc,sale,2019-04-06T15:20:48Z,10,8,160
41db0129-5334-4931-96b0-fa9520b65d26,sale,2018-12-05T23:14:42Z,5,5,128
6f16d113-262b-428e-bf15-bf4218af900a,incoming,2018-12-26T07:03:34Z,8,4,63
5f245313-f8be-4ce8-ac40-55180f06a635,sale,2019-07-19T10:30:06Z,6,29,124
8ba147a2-4b0b-436f-9add-8cc83b84cbfd,sale,2019-03-26T23:09:05Z,4,9,21
de8c5995-f729-44d7-8662-1685f22844e8,sale,2019-03-26T07:57:54Z,2,18,107
e5b96478-aea2-4536-b383-7fa78b00080f,sale,2019-04-14T18:01:20Z,8,10,144
6d134132-66ac-406c-a491-fe36bfc4090b,sale,2018-11-08T01:12:33Z,5,10,135
df11ceae-449e-4f1c-a29b-aa20480052c2,incoming,2018-11-18T10:56:50Z,8,14,109
4e7c6d8b-61d5-4f1b-983b-8edde440163d,sale,2019-02-10T00:28:08Z,10,23,48
94b250b0-fa13-4a01-acd0-197c9333a26f,incoming,2019-05-18T22:37:00Z,1,27,21
9b5be261-9c49-4bbb-96a8-52185f86d696,sale,2019-02-18T14:54:27Z,5,11,16
0ec6fa8d-0ba4-4941-a28a-5fe9bc496e1b,incoming,2019-03-18T02:46:50Z,2,28,99
64beb5f5-058f-4152-ae3f-419a834e6c93,sale,2019-02-10T08:09:56Z,7,20,81
36d180c8-1217-4920-87b6-320f24eee4f0,sale,2019-03-14T14:28:09Z,1,3,84
de0e94e1-435a-4393-8eeb-c5bf7743f2a9,sale,2018-11-08T21:26:36Z,9,1,116
4956c6bb-2624-42a9-9cd6-b6753432ee09,incoming,2019-08-08T11:14:49Z,3,23,150
d30de32a-3777-473f-b929-4480ea4e78e9,sale,2019-05-07T19:18:35Z,3,13,4
4f02a14d-81f6-418e-95c3-05d7660c1cbd,incoming,2018-10-29T11:36:54Z,1,6,135
fd480a56-7f4d-48e5-a4b3-cecfc27910b3,sale,2019-05-06T15:45:43Z,3,6,194
fe945b0e-2cad-4716-ab77-8ed3e3b2326d,incoming,2019-03-20T06:57:58Z,3,27,109
c29dbfd9-7d59-4a31-a487-0717f4a9a2f7,sale,2018-11-20T11:10:04Z,4,17,179
0754d570-b162-4960-abbf-bfeb90687a73,incoming,2019-04-26T17:42:06Z,5,26,96
582fecd8-a31a-4a7b-8633-7e99f5c0b4ac,incoming,2018-12-03T13:51:45Z,10,17,90
8cbcc582-c0f1-4d24-b97f-2026f249ec23,sale,2019-07-26T10:13:54Z,6,5,123
498deee2-a4dc-48b6-bd64-128bddbd530d,incoming,2018-10-25T22:03:34Z,8,12,162
6526652e-41b8-4ade-b60b-98f01bfe8bb6,incoming,2018-12-24T00:50:50Z,9,20,98
47d9ca2f-34ba-45bf-b704-9580aff4bbc6,sale,2019-01-04T18:29:27Z,5,29,162
5988b607-d9c2-412b-9d50-815d4e4d0766,sale,2019-09-06T05:18:13Z,2,3,102
94b1ae61-ae43-49de-917c-5a957d097bed,sale,2019-04-09T11:06:37Z,10,6,36
158042ad-f93d-45c7-9b91-4976d1dc39bb,incoming,2019-01-27T02:39:12Z,2,23,51
100b684a-5941-48cb-ad5a-6fb70cacd435,sale,2019-06-29T04:44:17Z,9,25,20
555f8724-caca-4c17-8025-263f68cc1c4f,sale,2019-02-18T07:31:08Z,5,18,101
888fb778-5382-419a-90b5-f3255656d9ad,incoming,2018-12-12T04:54:57Z,8,29,68
b7ce866c-4d84-44ac-8a29-fe3b76d6d64c,incoming,2019-05-15T09:55:43Z,5,16,153
886ba144-5afc-478b-9f27-1bbffa8ca9e2,incoming,2018-11-09T09:00:06Z,2,28,47
d295831b-2b3c-4656-8550-e55561902972,incoming,2019-01-25T04:15:03Z,2,19,6
2d24878b-fcb4-4e75-8cda-95807ff1c6eb,sale,2019-06-20T04:17:43Z,4,1,131
8b851216-fa4c-4235-9538-d650d3736346,incoming,2019-01-06T10:37:54Z,4,9,18
932b4d3c-fc7a-4815-88d7-54a4e5a294d4,sale,2019-04-10T04:19:13Z,6,6,1
28eed429-f68b-40be-870a-b8711ee39d4d,incoming,2019-02-17T23:57:51Z,2,6,1
cf296e06-d6a4-4d8a-9e6d-fe72baf963bb,sale,2019-05-24T22:09:45Z,4,6,180
8a152c9f-a1fc-4e7e-acd2-c9fed377bcb0,sale,2019-07-09T05:31:55Z,1,5,144
6a0e0635-240e-4978-a8c3-3a23d2d0d6d5,sale,2019-07-25T00:46:46Z,9,6,36
89047299-d416-4b30-a754-4341f8b08902,incoming,2019-02-27T15:45:19Z,5,12,193
240bb408-4b78-407e-8a3b-f0a848a5d50f,incoming,2019-01-05T17:16:25Z,3,9,72
b89fd567-8f5f-4c07-8ec0-971650c158ba,incoming,2019-09-20T03:17:17Z,10,5,40
8bf78c06-bdae-4b8a-bb98-15424c9f08cf,incoming,2019-04-25T07:21:38Z,5,6,199
80cba636-2bf2-4552-8656-d55d1cc410a4,incoming,2019-02-05T15:36:34Z,6,5,93
8c1b8f48-994c-4969-adf4-99c7d6dacedf,incoming,2019-05-08T17:42:25Z,3,14,52
0c9ef7cb-2397-4c90-9709-06e0a03292b2,incoming,2019-05-12T03:19:08Z,4,8,74
6b0e36cf-74b8-43bd-bfe2-47f33d094860,sale,2019-01-16T12:55:37Z,6,23,41
41afe0e2-ed05-4fd6-9b79-cc6f6ed07724,incoming,2018-12-27T07:11:35Z,9,22,40
5d005d4e-ec5d-4f00-965f-5a524479372e,incoming,2019-03-18T10:16:29Z,7,14,106
b04714fc-6ef2-413f-ae22-fb93267b336b,incoming,2019-04-16T20:21:40Z,5,29,171
a27fef26-8239-40f4-989f-d288351b5a32,sale,2019-07-13T09:00:15Z,5,18,183
7c87ec91-0a8e-4ab1-a718-5313dce6f3ee,incoming,2019-05-25T11:45:11Z,10,4,148
7c1ce261-7a05-47fe-b03b-0253f38edb7b,incoming,2019-05-28T21:35:16Z,2,2,158
de16347e-7360-437b-b484-4a07275f2647,incoming,2018-10-06T13:10:56Z,7,2,22
82350123-814e-44d1-bbd6-8e28a322db60,incoming,2019-09-02T12:21:58Z,9,4,55
325513dc-33f2-42a6-a593-fdb2170cd906,incoming,2019-02-16T01:42:56Z,1,1,111
faa04754-896f-4dab-8bfb-2135eebee689,sale,2019-05-15T17:47:22Z,1,12,95
1d9c2dc2-3320-4595-89f1-d7c7f1ca55a6,sale,2018-10-14T17:07:48Z,1,27,80
5d9c0cce-58e5-4786-a292-7a439bdea38a,incoming,2019-08-16T17:14:36Z,10,13,133
d63f5683-cac7-41cb-8c6d-7db155bb8584,sale,2019-05-13T00:57:00Z,1,13,129
f8cbe9ac-48bc-4895-9276-d4976a82866e,incoming,2019-03-28T07:33:51Z,8,7,30
82b1645a-3fe8-4649-ba92-42b13e7d4cda,incoming,2018-11-24T06:16:35Z,2,5,152
c5b084fb-31c1-4ae3-ba08-b6e7bc92efa0,incoming,2019-03-12T09:11:12Z,3,14,12
c2f528c3-c215-42b1-9299-233da1baf1ba,incoming,2019-08-17T11:20:37Z,5,30,142
d203013d-9e45-4658-8f7a-63eb25e74375,sale,2019-08-26T19:16:17Z,1,1,55
983672a0-917f-4c5c-909b-ec18b81e3749,incoming,2019-05-13T11:44:58Z,3,15,81
debf1b8c-5854-4f46-8b92-13834b0e1772,incoming,2018-12-23T19:48:55Z,8,17,40
c3664257-0dbe-4bd9-b514-5284f71e37fe,incoming,2019-04-29T10:54:27Z,3,9,16
49856416-244c-4d43-9f53-044817a911dd,incoming,2019-01-25T18:29:33Z,4,7,154
5bf7a04d-34bf-43f3-8f4a-008c48895fd4,incoming,2019-05-01T07:01:38Z,2,8,114
f5d94d0a-5ff2-4ee9-aef5-cb9578acf0c5,sale,2019-09-16T21:56:45Z,8,26,6
2d88e70f-2cb2-41f7-b59e-c949d5ec2cc8,sale,2019-09-16T14:30:22Z,9,27,88
434f4ad6-1a87-427f-92f3-a74156b9a694,sale,2019-03-31T17:46:50Z,5,24,74
5779c779-aa73-455c-9293-25c48f1dfbeb,incoming,2019-01-06T04:56:16Z,1,19,78
557cdc30-62c2-4579-b3dd-3a3123864ffd,incoming,2018-10-05T08:54:14Z,5,24,180
9e500ace-496b-4333-8341-39ef86a415d1,incoming,2019-01-13T09:50:28Z,6,19,85
335b7e35-f1fd-4b2b-a5ae-4e63d4f502b9,incoming,2019-08-22T10:12:02Z,6,19,34
04986d2d-fa83-4b0f-9ab7-35b04e82440b,incoming,2019-09-12T17:27:00Z,2,26,52
ca31f77d-a997-4e50-9734-0402503a05d3,sale,2019-06-03T05:29:09Z,10,27,113
96eaeb97-80bb-42c3-b64e-86c13c73a700,sale,2018-12-03T18:06:42Z,1,19,118
902ee86d-4be3-4126-9e14-eda2052bb305,incoming,2019-07-26T23:31:42Z,6,7,161
aa736755-417e-4f96-abe7-d4ea8d0b5139,sale,2018-12-08T03:31:43Z,5,16,81
84a5fadf-9fa2-4ee9-9ca5-d36e2197be9a,incoming,2019-03-07T20:26:27Z,9,19,88
6b794fe2-59eb-46e9-aab3-942d1feaed12,sale,2019-08-09T00:54:55Z,3,13,11
d2aaf515-9bce-4120-9d4d-4d13ff4577cb,sale,2019-08-14T16:58:01Z,5,7,190
fd3f90b5-4da8-4c6a-9b47-8e5019ac0b32,incoming,2019-09-04T03:11:56Z,9,30,14
cc837acf-68bc-40f1-91d0-6bd64abf3ec9,incoming,2018-11-16T08:32:37Z,1,26,106
d7b2d4e7-1c2b-4693-8c0f-f5e3d348fce2,incoming,2018-10-17T03:13:48Z,5,6,39
c6f0fe28-2a28-483c-944b-2f48dd5cb5ff,incoming,2018-12-25T17:05:10Z,6,11,36
fc0ebe7e-3aca-4957-aa14-6e9e3b907f7d,sale,2018-10-07T22:44:44Z,4,16,6
b7f5638c-0390-4430-b32f-b4647380a2cb,incoming,2019-02-07T22:04:58Z,9,18,28
45e24cf6-af34-4952-927c-c6d0184cec88,sale,2019-06-02T18:50:43Z,9,10,131
ae5254ea-d07b-4278-bb63-c4535435b67e,incoming,2019-08-11T06:47:39Z,3,2,66
49e17b00-6818-4def-a0e3-70e7a4f9edaf,sale,2019-02-26T08:03:52Z,1,20,67
c51203a2-c2b3-4dbb-9190-cb58310ed3b0,incoming,2019-06-20T19:57:36Z,1,29,109
0a92b5b1-9347-442a-bccf-b0244a021b7f,sale,2019-09-02T21:44:05Z,1,21,166
bcc31e7e-53a1-47e4-8bca-2471791ba045,sale,2018-10-06T01:31:03Z,3,14,159
5d105e89-a678-4e94-a27e-0de20802f51a,incoming,2018-12-26T13:31:25Z,10,11,153
542edcae-a06a-49ca-9a19-160336bb6b2d,sale,2019-09-27T16:23:20Z,6,9,144
1d6f4fb2-efcf-4787-bfbe-c834288c6f80,sale,2019-07-01T17:49:40Z,2,26,31
be6099cf-9b21-44d1-9735-c2e0104dfb2e,sale,2019-07-26T02:47:06Z,1,1,144
8c00a792-22c0-4d8b-a6ae-924de3aa4b34,sale,2018-12-16T05:19:15Z,5,16,12
c50bd740-ad6c-49b0-ac2f-7209b9fd3e1b,sale,2018-11-28T22:23:13Z,2,2,109
fb9828d5-5aa0-4529-9e74-77ae5c80025b,incoming,2018-10-05T13:39:36Z,6,8,135
4537d6af-5d4f-45f8-bc26-875712eefadd,sale,2019-09-17T20:09:40Z,1,5,5
32c68be7-f343-49b4-8894-f822c80a8e53,incoming,2018-11-07T20:03:10Z,9,27,75
cb351b32-75e2-4bef-8b67-4452c0ec6a5a,sale,2019-02-18T03:34:13Z,7,15,71
ff6e58b3-44bc-44ab-87e3-cdd9fe0c144b,sale,2019-05-07T10:08:07Z,2,20,64
d9e9c345-2f83-4388-a83f-3db1de1c5bc5,incoming,2019-01-05T06:51:36Z,5,20,130
1c545cc9-7386-4987-b4a9-760b4e53fcd7,sale,2019-08-24T13:27:52Z,8,21,154
6866e2d7-c765-4402-9266-945852e1f508,incoming,2019-01-28T13:44:51Z,6,10,36
2c00721f-6090-427a-946c-bf10b1f089c4,incoming,2019-08-17T09:03:38Z,1,4,180
b619296a-1718-4b4a-9a38-884373590953,sale,2019-07-30T01:11:52Z,2,11,106
4ae25290-c257-436f-a316-f5950db16322,sale,2019-09-01T04:01:19Z,10,28,117
d905ed76-bb02-44df-bcd3-666c4328aaeb,sale,2018-10-25T15:26:49Z,6,14,18
023af11e-45d8-437c-a243-707a251f6c25,incoming,2019-06-28T23:00:43Z,3,6,112
d88e56ae-f0b2-4320-acc3-71b42593911f,sale,2019-03-20T20:59:38Z,8,4,110
f4f7f72f-ff84-4fd1-8727-5d3f34509fda,incoming,2019-05-10T05:40:36Z,1,17,98
79768aa0-fa0a-498e-9f93-19473a804599,sale,2019-05-21T19:48:48Z,10,14,12
30e6266c-d727-45be-be99-c99ab71feaa9,incoming,2018-10-28T21:05:37Z,2,15,24
ac9df7f7-ed20-4fec-bc7e-04bfac1a7e42,incoming,2019-03-01T14:30:55Z,8,12,110
9e809277-ba6a-44cc-bd7f-c26359cda708,incoming,2018-12-04T04:23:18Z,2,8,109
7bf68519-0dc0-4464-9500-c1ae3666ae9c,incoming,2018-11-08T11:51:50Z,4,23,58
c39fbbf9-c6f1-49ec-9018-426389473c7f,incoming,2018-10-23T06:59:23Z,10,25,133
df8cc348-2c2a-4275-b80a-cfe0f0513945,sale,2018-10-29T20:10:22Z,7,6,200
3498a242-2eaa-4986-82d2-fc4f491bc5f6,sale,2018-10-27T22:07:20Z,5,4,164
1cbf67a3-4c2e-46be-807f-281935aa7012,incoming,2019-08-26T17:22:22Z,7,30,46
b9bacd15-d8a7-40e9-8ba4-82f457a5289a,incoming,2019-02-07T10:37:40Z,1,11,147
b6560039-62da-47c4-be23-8e2cc4ee5c65,incoming,2019-01-03T07:28:53Z,3,15,29
ba966b02-5593-46bf-b9d6-8e6dcaa49529,sale,2019-06-04T07:07:38Z,3,7,121
66d518a9-96c8-404c-b162-835f36cd1c60,incoming,2018-10-28T04:18:58Z,2,17,102
12dd21ff-f6a9-46e4-ad73-c4500e4d5a7a,incoming,2019-02-21T00:03:21Z,9,22,97
737b0221-5cb3-4afa-88b6-38b2ee3676d7,sale,2019-04-16T02:55:10Z,5,17,108
b1c711f4-574d-423a-8526-8e12fe5c8492,incoming,2019-01-04T20:01:04Z,4,28,137
4507a4ed-361b-45d2-b710-5fe20f907b41,sale,2019-02-24T17:44:25Z,7,25,70
1f8d530d-9d1f-45cf-982e-50b6e309d224,incoming,2018-12-02T00:45:04Z,5,8,62
ddf70615-96f7-4d5c-a0e6-3b0373cd3a19,sale,2019-08-28T19:45:07Z,2,7,186
b8244c9c-35d1-4787-8421-f7e0982ac54b,sale,2018-10-19T18:09:36Z,9,1,5
ba231714-e08e-4820-90c7-32ebdf175ce1,incoming,2019-04-23T15:52:43Z,8,9,130
88380675-8f82-421e-8d31-c2b35b3546d3,sale,2018-10-17T14:00:26Z,3,13,28
049d8aac-3907-46cf-8079-3351afaef589,sale,2018-12-14T14:24:20Z,8,29,164
ecbab8a9-a4b2-48d8-8710-07b85c62d9b3,incoming,2019-07-14T22:05:13Z,8,14,1
2c020647-26f9-4924-9a8a-414b57f00319,incoming,2019-06-16T16:08:38Z,7,26,165
15947f51-996d-4b32-9878-246396102e54,sale,2019-07-06T07:20:18Z,6,27,185
7f42af01-2f5b-434c-b9e0-9532e8934bfb,incoming,2018-10-18T06:32:35Z,8,29,114
0a4ee052-5d37-48c4-8665-50888116e623,sale,2019-08-11T14:38:12Z,8,2,16
00339e20-b0f7-40a9-bcb7-684621d6ae41,incoming,2019-03-27T03:01:08Z,6,17,17
ff2cd614-1e58-43b9-a8eb-a3c0e79a600d,sale,2019-07-01T19:22:57Z,7,12,123
560a07e7-e508-45b5-b9a9-63359a844fc7,sale,2019-01-23T03:42:52Z,8,21,82
a1825fa8-b8a2-4a3f-bbd9-34253e628693,incoming,2018-10-14T05:49:35Z,1,2,189
75a01120-8041-4e56-b6f6-bd07be525020,incoming,2019-01-18T00:43:28Z,1,10,183
ebcf99f0-66f1-454f-b8c1-4bcc12989ac0,incoming,2019-02-11T22:10:25Z,6,25,137
db7f0090-bfd5-4a47-92e9-ab49fa679834,incoming,2019-06-15T19:41:05Z,7,1,66
d630dcaa-3b34-435f-90a4-f1a5a4337952,incoming,2019-05-14T06:12:25Z,2,9,81
57f35cd4-0431-4e27-a515-079c3265de5f,sale,2019-09-09T11:37:09Z,10,21,66
a802638e-df93-46d7-be2a-dc0c617edfb2,incoming,2019-07-17T21:36:08Z,6,28,187
5eb3d104-fb0c-4944-bcb9-a72ff4df88b2,sale,2019-05-19T03:11:04Z,6,30,131
df6d8a33-f71e-4857-ab70-deb161afba95,sale,2019-01-13T14:19:39Z,9,29,25
4a5c36bd-39b5-4f43-8704-3d1ea541e2df,sale,2019-07-29T03:07:00Z,3,15,157
02a4a8b3-a186-4537-89f9-c237b3c355c2,sale,2019-04-18T20:04:40Z,5,21,36
d156418d-77af-49fc-a2d1-5672b0b96cc3,sale,2018-11-01T21:32:24Z,10,16,178
1ed446c2-276d-4e1e-8c71-689a48224ce9,sale,2019-07-26T09:36:14Z,6,18,199
e7e3f2b8-e92b-47f9-9b9d-42e5f95bd596,incoming,2019-06-10T03:46:19Z,4,26,55
13b3a862-2b1f-4274-b736-93aabe777ca3,incoming,2018-12-27T14:20:52Z,6,18,108
e61844bf-fb7a-4886-9c45-a392c685e55e,incoming,2018-10-01T01:28:39Z,2,10,2
f65ea1fb-4410-45dd-8a01-034c8d13c854,sale,2018-10-11T02:38:02Z,10,26,49
3883a6e3-ebfd-4f33-a1f3-b36ac4ae66f2,sale,2018-11-10T01:49:07Z,2,21,189
3ab3a2dd-e274-4cc9-a651-ec2facb51e69,sale,2019-03-13T13:37:52Z,9,27,155
defd3053-9ad1-4b59-988d-4e50c2779670,sale,2019-02-08T13:29:19Z,4,3,68
002b99c9-308a-48b0-87e5-7038ce5230be,incoming,2019-05-22T02:52:47Z,9,28,137
c9b829d3-9a42-4fca-a820-c31440efe652,incoming,2018-11-29T11:40:50Z,9,9,84
ced1d97f-217f-4142-b336-eed8743919be,sale,2019-01-04T11:24:45Z,7,12,139
d32cdcb4-580c-4d8b-9283-309d1fe575e9,incoming,2019-09-06T18:29:52Z,1,20,160
cb8232a2-9e61-4237-b09e-aebf588f4492,sale,2019-06-15T08:00:13Z,4,10,52
786926d9-a0e2-413f-bfa6-d3c024a2db0d,sale,2019-01-30T22:42:05Z,3,22,63
85310f07-ea28-41e1-b9a1-94a2e7273108,incoming,2018-11-24T03:11:31Z,10,2,83
d74f0871-d38d-4525-b407-318573cdddd5,incoming,2019-08-15T18:09:18Z,8,20,35
18c821ab-4425-48a6-a881-fbdaacb0e854,sale,2019-09-11T04:39:28Z,7,25,31
3f1ecb4f-8b13-44a3-b6e9-fc337287cb63,incoming,2019-01-13T02:10:57Z,2,10,141
eba80f3c-9a85-43e2-b092-efca946397e3,incoming,2019-03-08T08:37:12Z,1,7,19
9ef3a802-0a94-4bdf-bd38-4ec05532d46e,sale,2018-11-12T11:23:22Z,2,24,166
01f14b48-1da0-40d5-b57a-7de5bdda81f3,sale,2019-09-07T18:41:26Z,5,5,179
eed0883b-2954-4bcb-80ab-3d6455a2506e,incoming,2019-07-18T08:50:41Z,1,27,103
94d44ce2-efd4-40b0-8d56-39b17ad34fc4,sale,2018-11-19T04:56:52Z,1,30,91
8b1794bc-191d-41ef-9c3c-f664303c0602,incoming,2018-10-16T09:34:10Z,5,26,87
3bdf8cc4-655d-476a-a064-2e7ac6f6d4f4,sale,2018-10-14T02:06:19Z,4,24,81
b81682b4-f045-4410-be55-4fb53ef68a81,sale,2019-02-12T06:49:29Z,1,28,183
3e7dabac-b305-462d-b123-18e1fcab969c,sale,2019-02-22T11:18:17Z,10,19,180
2c4b08e7-a551-46a7-b90c-b19304018178,sale,2019-01-08T02:37:02Z,7,5,18
68fac02f-2444-4409-8252-58f3576b1532,incoming,2019-01-25T19:42:21Z,7,7,183
354a1288-e95b-41bb-8088-74fb5686202d,incoming,2019-03-27T03:50:50Z,8,19,152
5bf9e926-c759-4cef-8d15-0eb1f235684c,incoming,2019-01-17T06:48:00Z,2,7,100
a75494b4-03be-4c98-924c-6311e6deaf6a,sale,2019-01-01T19:15:26Z,5,1,7
b1ab5593-b26b-4f92-9ccd-eacc7f0d95d7,incoming,2018-10-09T05:46:31Z,2,6,22
a0a07afa-0e94-4d98-a459-54211119457f,incoming,2019-09-06T00:29:48Z,4,14,61
a8d95f48-06f7-4bb0-ac6d-31ea6a21d758,sale,2019-08-11T16:19:34Z,3,28,14
ded2d2b2-28e3-4d6b-a401-9170f4227cbf,incoming,2018-12-22T10:32:44Z,1,2,114
e45c16e8-1c24-4f42-8eeb-99525ebc999a,incoming,2018-11-08T16:00:03Z,6,20,24
627a3662-0553-41d7-9bde-5964d628d6d5,sale,2018-12-31T21:05:42Z,7,3,181
d014d0ed-e652-41c8-ad9b-5d61046b2a54,incoming,2019-04-17T20:35:57Z,6,30,120
0e739ceb-4968-4919-84ba-9b726aaf17c8,incoming,2019-06-10T22:09:42Z,5,8,94
e1418e59-22b1-471b-af59-60a512f4aae4,sale,2019-06-10T00:07:33Z,8,21,188
6dcaebb6-ce6a-4139-a5d6-ca2bf5a1f0b7,incoming,2019-03-11T23:30:40Z,4,13,185
d2cd19da-8305-4b6d-96e3-b8605ab097c1,incoming,2019-02-12T12:00:23Z,3,21,111
28ed7457-adf1-4a25-901f-1b2c19a8eaf9,sale,2019-06-01T03:26:40Z,4,9,121
06706808-bbd7-465d-89dc-8053e23ac746,incoming,2019-06-02T11:30:11Z,7,11,31
